2024-02-07 12:02:27,404 DEBUG   HandlerThread:325403 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-15-generic-x86_64-with-glibc2.17', 'python': '3.8.18', 'heartbeatAt': '2024-02-07T17:02:27.385821', 'startedAt': '2024-02-07T17:02:26.744494', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'train_yolo_v2.py', 'codePathLocal': 'train_yolo_v2.py', 'codePath': 'LD/train_yolo_v2.py', 'git': {'remote': 'git@github.com:cmu-spacecraft-design-build-fly-2023/VisionTrainingGround.git', 'commit': '75e58883864ed6f776893a50af63e7dd7bd7fba5'}, 'email': 'argus1vision@gmail.com', 'root': '/home/argus-vision/vision/VisionTrainingGround', 'host': 'argus-vision', 'username': 'argus-vision', 'executable': '/home/argus-vision/anaconda3/envs/ld-train/bin/python3', 'cpu_count': 32, 'cpu_count_logical': 64, 'cpu_freq': {'current': 2846.592218750001, 'min': 1800.0, 'max': 3600.0}, 'cpu_freq_per_core': [{'current': 4298.36, 'min': 1800.0, 'max': 3600.0}, {'current': 1800.0, 'min': 1800.0, 'max': 3600.0}, {'current': 3440.478, 'min': 1800.0, 'max': 3600.0}, {'current': 3429.596, 'min': 1800.0, 'max': 3600.0}, {'current': 1800.0, 'min': 1800.0, 'max': 3600.0}, {'current': 1800.0, 'min': 1800.0, 'max': 3600.0}, {'current': 1800.0, 'min': 1800.0, 'max': 3600.0}, {'current': 3435.813, 'min': 1800.0, 'max': 3600.0}, {'current': 1800.0, 'min': 1800.0, 'max': 3600.0}, {'current': 4298.367, 'min': 1800.0, 'max': 3600.0}, {'current': 1800.0, 'min': 1800.0, 'max': 3600.0}, {'current': 1800.0, 'min': 1800.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1800.0, 'max': 3600.0}, {'current': 1800.0, 'min': 1800.0, 'max': 3600.0}, {'current': 1800.0, 'min': 1800.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1800.0, 'max': 3600.0}, {'current': 1800.0, 'min': 1800.0, 'max': 3600.0}, {'current': 1800.0, 'min': 1800.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1800.0, 'max': 3600.0}, {'current': 1800.0, 'min': 1800.0, 'max': 3600.0}, {'current': 1800.0, 'min': 1800.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1800.0, 'max': 3600.0}, {'current': 3620.072, 'min': 1800.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1800.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1800.0, 'max': 3600.0}, {'current': 1800.0, 'min': 1800.0, 'max': 3600.0}, {'current': 4298.352, 'min': 1800.0, 'max': 3600.0}, {'current': 1800.0, 'min': 1800.0, 'max': 3600.0}, {'current': 3438.282, 'min': 1800.0, 'max': 3600.0}, {'current': 3435.706, 'min': 1800.0, 'max': 3600.0}, {'current': 1800.0, 'min': 1800.0, 'max': 3600.0}, {'current': 1800.0, 'min': 1800.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1800.0, 'max': 3600.0}, {'current': 1800.0, 'min': 1800.0, 'max': 3600.0}, {'current': 1800.0, 'min': 1800.0, 'max': 3600.0}, {'current': 3621.298, 'min': 1800.0, 'max': 3600.0}, {'current': 1800.0, 'min': 1800.0, 'max': 3600.0}, {'current': 1800.0, 'min': 1800.0, 'max': 3600.0}, {'current': 1800.0, 'min': 1800.0, 'max': 3600.0}, {'current': 1800.0, 'min': 1800.0, 'max': 3600.0}, {'current': 1800.0, 'min': 1800.0, 'max': 3600.0}, {'current': 1800.0, 'min': 1800.0, 'max': 3600.0}, {'current': 3431.8, 'min': 1800.0, 'max': 3600.0}, {'current': 3440.032, 'min': 1800.0, 'max': 3600.0}, {'current': 3437.788, 'min': 1800.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1800.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1800.0, 'max': 3600.0}, {'current': 1800.0, 'min': 1800.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1800.0, 'max': 3600.0}, {'current': 1800.0, 'min': 1800.0, 'max': 3600.0}, {'current': 1800.0, 'min': 1800.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1800.0, 'max': 3600.0}, {'current': 4300.034, 'min': 1800.0, 'max': 3600.0}, {'current': 3437.373, 'min': 1800.0, 'max': 3600.0}, {'current': 3438.047, 'min': 1800.0, 'max': 3600.0}, {'current': 1800.0, 'min': 1800.0, 'max': 3600.0}, {'current': 3434.493, 'min': 1800.0, 'max': 3600.0}, {'current': 4294.833, 'min': 1800.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1800.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1800.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1800.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1800.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1800.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1800.0, 'max': 3600.0}], 'disk': {'/': {'total': 1832.2072448730469, 'used': 95.08125686645508}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 251.52160263061523}}
2024-02-07 12:02:27,405 INFO    HandlerThread:325403 [system_monitor.py:probe():224] Finished collecting system info
2024-02-07 12:02:27,405 INFO    HandlerThread:325403 [system_monitor.py:probe():227] Publishing system info
2024-02-07 12:02:27,405 DEBUG   HandlerThread:325403 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-02-07 12:02:28,246 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_created():271] file/dir created: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/conda-environment.yaml
2024-02-07 12:02:28,718 DEBUG   HandlerThread:325403 [system_info.py:_save_conda():220] Saving conda packages done
2024-02-07 12:02:28,718 INFO    HandlerThread:325403 [system_monitor.py:probe():229] Finished publishing system info
2024-02-07 12:02:28,720 DEBUG   SenderThread:325403 [sender.py:send():382] send: files
2024-02-07 12:02:28,720 INFO    SenderThread:325403 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-02-07 12:02:28,724 DEBUG   HandlerThread:325403 [handler.py:handle_request():146] handle_request: python_packages
2024-02-07 12:02:28,724 DEBUG   HandlerThread:325403 [handler.py:handle_request():146] handle_request: stop_status
2024-02-07 12:02:28,724 DEBUG   SenderThread:325403 [sender.py:send_request():409] send_request: python_packages
2024-02-07 12:02:28,725 DEBUG   SenderThread:325403 [sender.py:send_request():409] send_request: stop_status
2024-02-07 12:02:28,725 DEBUG   HandlerThread:325403 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-07 12:02:28,879 DEBUG   SenderThread:325403 [sender.py:send():382] send: telemetry
2024-02-07 12:02:29,187 INFO    wandb-upload_0:325403 [upload_job.py:push():131] Uploaded file /tmp/tmpq_jwxvv9wandb/syc3mbrm-wandb-metadata.json
2024-02-07 12:02:29,245 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/conda-environment.yaml
2024-02-07 12:02:29,245 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_created():271] file/dir created: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/requirements.txt
2024-02-07 12:02:29,245 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_created():271] file/dir created: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/wandb-metadata.json
2024-02-07 12:02:29,245 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_created():271] file/dir created: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/output.log
2024-02-07 12:02:31,245 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/output.log
2024-02-07 12:02:31,804 DEBUG   HandlerThread:325403 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 12:02:32,245 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/output.log
2024-02-07 12:02:32,617 DEBUG   SenderThread:325403 [sender.py:send():382] send: telemetry
2024-02-07 12:02:32,617 DEBUG   SenderThread:325403 [sender.py:send():382] send: telemetry
2024-02-07 12:02:32,617 DEBUG   SenderThread:325403 [sender.py:send():382] send: config
2024-02-07 12:02:33,246 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/output.log
2024-02-07 12:02:34,246 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/output.log
2024-02-07 12:02:36,907 DEBUG   HandlerThread:325403 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 12:02:38,247 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/output.log
2024-02-07 12:02:40,247 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/output.log
2024-02-07 12:02:41,978 DEBUG   HandlerThread:325403 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 12:02:42,248 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/output.log
2024-02-07 12:02:43,724 DEBUG   HandlerThread:325403 [handler.py:handle_request():146] handle_request: stop_status
2024-02-07 12:02:43,724 DEBUG   SenderThread:325403 [sender.py:send_request():409] send_request: stop_status
2024-02-07 12:02:43,725 DEBUG   HandlerThread:325403 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-07 12:02:44,248 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/output.log
2024-02-07 12:02:46,248 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/output.log
2024-02-07 12:02:47,099 DEBUG   HandlerThread:325403 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 12:02:48,249 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/output.log
2024-02-07 12:02:50,250 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/output.log
2024-02-07 12:02:52,114 DEBUG   HandlerThread:325403 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 12:02:52,250 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/output.log
2024-02-07 12:02:54,250 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/output.log
2024-02-07 12:02:55,309 DEBUG   HandlerThread:325403 [handler.py:handle_request():146] handle_request: partial_history
2024-02-07 12:02:55,309 DEBUG   HandlerThread:325403 [handler.py:handle_request():146] handle_request: partial_history
2024-02-07 12:02:56,251 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/output.log
2024-02-07 12:02:57,192 DEBUG   HandlerThread:325403 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 12:02:58,251 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/config.yaml
2024-02-07 12:02:58,252 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/output.log
2024-02-07 12:02:58,724 DEBUG   HandlerThread:325403 [handler.py:handle_request():146] handle_request: stop_status
2024-02-07 12:02:58,724 DEBUG   SenderThread:325403 [sender.py:send_request():409] send_request: stop_status
2024-02-07 12:02:58,725 DEBUG   HandlerThread:325403 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-07 12:03:00,252 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/output.log
2024-02-07 12:03:01,252 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/output.log
2024-02-07 12:03:02,252 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/output.log
2024-02-07 12:03:02,337 DEBUG   HandlerThread:325403 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 12:03:04,253 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/output.log
2024-02-07 12:03:04,961 DEBUG   HandlerThread:325403 [handler.py:handle_request():146] handle_request: log_artifact
2024-02-07 12:03:04,961 DEBUG   SenderThread:325403 [sender.py:send_request():409] send_request: log_artifact
2024-02-07 12:03:05,253 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_created():271] file/dir created: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/media/table/Validation-Table_1_2cb58a8a62dd644db578.table.json
2024-02-07 12:03:05,254 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_created():271] file/dir created: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/media
2024-02-07 12:03:05,254 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_created():271] file/dir created: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/media/table
2024-02-07 12:03:05,542 DEBUG   HandlerThread:325403 [handler.py:handle_request():146] handle_request: partial_history
2024-02-07 12:03:05,744 INFO    wandb-upload_0:325403 [upload_job.py:push():131] Uploaded file /tmp/tmpq_jwxvv9wandb/gi725pur-media/table/Validation-Table_1_2cb58a8a62dd644db578.table.json
2024-02-07 12:03:05,949 INFO    SenderThread:325403 [sender.py:send_request_log_artifact():1470] logged artifact run-e2s0mmu4-ValidationTable - {'id': 'QXJ0aWZhY3Q6NzE2Mzg5MzAz', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzNzkzODE1Mw==', 'latestArtifact': None}}
2024-02-07 12:03:05,949 DEBUG   SenderThread:325403 [sender.py:send():382] send: files
2024-02-07 12:03:05,949 INFO    SenderThread:325403 [sender.py:_save_file():1403] saving file media/table/Validation-Table_1_2cb58a8a62dd644db578.table.json with policy now
2024-02-07 12:03:06,257 INFO    wandb-upload_20:325403 [upload_job.py:push():131] Uploaded file /tmp/tmpq_jwxvv9wandb/yvpoei1o-media/table/Validation-Table_1_2cb58a8a62dd644db578.table.json
2024-02-07 12:03:06,709 INFO    wandb-upload_5:325403 [upload_job.py:push():89] Uploaded file /home/argus-vision/.local/share/wandb/artifacts/staging/tmp4xb5x_82
2024-02-07 12:03:06,733 INFO    wandb-upload_12:325403 [upload_job.py:push():89] Uploaded file /home/argus-vision/.local/share/wandb/artifacts/staging/tmpyjxse31l
2024-02-07 12:03:06,755 INFO    wandb-upload_4:325403 [upload_job.py:push():89] Uploaded file /home/argus-vision/.local/share/wandb/artifacts/staging/tmpkyfozw41
2024-02-07 12:03:06,870 INFO    wandb-upload_2:325403 [upload_job.py:push():89] Uploaded file /home/argus-vision/.local/share/wandb/artifacts/staging/tmp408mkxum
2024-02-07 12:03:06,904 INFO    wandb-upload_0:325403 [upload_job.py:push():89] Uploaded file /home/argus-vision/.local/share/wandb/artifacts/staging/tmp6p16ghz7
2024-02-07 12:03:06,920 INFO    wandb-upload_7:325403 [upload_job.py:push():89] Uploaded file /home/argus-vision/.local/share/wandb/artifacts/staging/tmp9i2jlxv9
2024-02-07 12:03:06,940 INFO    wandb-upload_8:325403 [upload_job.py:push():89] Uploaded file /home/argus-vision/.local/share/wandb/artifacts/staging/tmpvb4es8lb
2024-02-07 12:03:06,948 INFO    wandb-upload_9:325403 [upload_job.py:push():89] Uploaded file /home/argus-vision/.local/share/wandb/artifacts/staging/tmpe6amntcz
2024-02-07 12:03:06,976 INFO    wandb-upload_17:325403 [upload_job.py:push():89] Uploaded file /home/argus-vision/.local/share/wandb/artifacts/staging/tmpczy0nvp1
2024-02-07 12:03:06,988 INFO    wandb-upload_15:325403 [upload_job.py:push():89] Uploaded file /home/argus-vision/.local/share/wandb/artifacts/staging/tmp_nz4jrcj
2024-02-07 12:03:07,002 INFO    wandb-upload_1:325403 [upload_job.py:push():89] Uploaded file /home/argus-vision/.local/share/wandb/artifacts/staging/tmpwzkz9itw
2024-02-07 12:03:07,076 INFO    wandb-upload_3:325403 [upload_job.py:push():89] Uploaded file /home/argus-vision/.local/share/wandb/artifacts/staging/tmpvttk1nu4
2024-02-07 12:03:07,087 INFO    wandb-upload_11:325403 [upload_job.py:push():89] Uploaded file /home/argus-vision/.local/share/wandb/artifacts/staging/tmpt6awirzz
2024-02-07 12:03:07,096 INFO    wandb-upload_16:325403 [upload_job.py:push():89] Uploaded file /home/argus-vision/.local/share/wandb/artifacts/staging/tmpjp_c_hrp
2024-02-07 12:03:07,115 INFO    wandb-upload_13:325403 [upload_job.py:push():89] Uploaded file /home/argus-vision/.local/share/wandb/artifacts/staging/tmp4bssy7y_
2024-02-07 12:03:07,164 INFO    wandb-upload_14:325403 [upload_job.py:push():89] Uploaded file /home/argus-vision/.local/share/wandb/artifacts/staging/tmpy2y9bzyx
2024-02-07 12:03:07,169 INFO    wandb-upload_6:325403 [upload_job.py:push():89] Uploaded file /home/argus-vision/.local/share/wandb/artifacts/staging/tmpqwdx9fo0
2024-02-07 12:03:07,177 INFO    wandb-upload_10:325403 [upload_job.py:push():89] Uploaded file /home/argus-vision/.local/share/wandb/artifacts/staging/tmp5bga3t97
2024-02-07 12:03:07,203 INFO    wandb-upload_19:325403 [upload_job.py:push():89] Uploaded file /home/argus-vision/.local/share/wandb/artifacts/staging/tmpqb0sm0jh
2024-02-07 12:03:07,209 INFO    wandb-upload_18:325403 [upload_job.py:push():89] Uploaded file /home/argus-vision/.local/share/wandb/artifacts/staging/tmp47u13y8d
2024-02-07 12:03:07,392 DEBUG   HandlerThread:325403 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 12:03:08,254 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/output.log
2024-02-07 12:03:10,255 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/output.log
2024-02-07 12:03:11,113 DEBUG   HandlerThread:325403 [handler.py:handle_request():146] handle_request: log_artifact
2024-02-07 12:03:11,114 DEBUG   SenderThread:325403 [sender.py:send_request():409] send_request: log_artifact
2024-02-07 12:03:11,146 DEBUG   HandlerThread:325403 [handler.py:handle_request():146] handle_request: partial_history
2024-02-07 12:03:11,167 DEBUG   HandlerThread:325403 [handler.py:handle_request():146] handle_request: partial_history
2024-02-07 12:03:11,203 DEBUG   HandlerThread:325403 [handler.py:handle_request():146] handle_request: partial_history
2024-02-07 12:03:11,236 DEBUG   HandlerThread:325403 [handler.py:handle_request():146] handle_request: partial_history
2024-02-07 12:03:11,255 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_created():271] file/dir created: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/media/images/train_batch0_1_b29e3cdd7aada45ba2d9.jpg
2024-02-07 12:03:11,255 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_created():271] file/dir created: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/media/images/train_batch1_1_4ba648b6d0b1ee33b068.jpg
2024-02-07 12:03:11,255 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_created():271] file/dir created: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/media/images/labels_1_d363c592383428fa6415.jpg
2024-02-07 12:03:11,256 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/media
2024-02-07 12:03:11,256 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_created():271] file/dir created: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/media/images
2024-02-07 12:03:11,270 DEBUG   HandlerThread:325403 [handler.py:handle_request():146] handle_request: partial_history
2024-02-07 12:03:11,356 DEBUG   HandlerThread:325403 [handler.py:handle_request():146] handle_request: partial_history
2024-02-07 12:03:11,434 INFO    SenderThread:325403 [sender.py:send_request_log_artifact():1470] logged artifact run_e2s0mmu4_model - {'id': 'QXJ0aWZhY3Q6NzE2Mzg5Mzgz', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzNzkzODE4MA==', 'latestArtifact': None}}
2024-02-07 12:03:11,434 DEBUG   SenderThread:325403 [sender.py:send():382] send: files
2024-02-07 12:03:11,434 INFO    SenderThread:325403 [sender.py:_save_file():1403] saving file media/images/labels_1_d363c592383428fa6415.jpg with policy now
2024-02-07 12:03:11,435 DEBUG   SenderThread:325403 [sender.py:send():382] send: files
2024-02-07 12:03:11,435 INFO    SenderThread:325403 [sender.py:_save_file():1403] saving file media/images/train_batch0_1_b29e3cdd7aada45ba2d9.jpg with policy now
2024-02-07 12:03:11,435 DEBUG   SenderThread:325403 [sender.py:send():382] send: files
2024-02-07 12:03:11,435 INFO    SenderThread:325403 [sender.py:_save_file():1403] saving file media/images/train_batch1_1_4ba648b6d0b1ee33b068.jpg with policy now
2024-02-07 12:03:11,435 DEBUG   SenderThread:325403 [sender.py:send():382] send: files
2024-02-07 12:03:11,435 INFO    SenderThread:325403 [sender.py:_save_file():1403] saving file media/images/train_batch2_1_bebc774defa9b7443f20.jpg with policy now
2024-02-07 12:03:11,673 INFO    wandb-upload_12:325403 [upload_job.py:push():131] Uploaded file /tmp/tmpq_jwxvv9wandb/lio5v0eg-media/images/train_batch1_1_4ba648b6d0b1ee33b068.jpg
2024-02-07 12:03:11,889 INFO    wandb-upload_2:325403 [upload_job.py:push():131] Uploaded file /tmp/tmpq_jwxvv9wandb/rsdtdy2b-media/images/labels_1_d363c592383428fa6415.jpg
2024-02-07 12:03:12,255 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/output.log
2024-02-07 12:03:12,256 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_created():271] file/dir created: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/media/images/train_batch2_1_bebc774defa9b7443f20.jpg
2024-02-07 12:03:12,256 INFO    Thread-13 :325403 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/argus-vision/vision/VisionTrainingGround/LD/wandb/run-20240207_120226-e2s0mmu4/files/media/images
2024-02-07 12:03:12,285 INFO    wandb-upload_9:325403 [upload_job.py:push():131] Uploaded file /tmp/tmpq_jwxvv9wandb/wlnpmfi0-media/images/train_batch2_1_bebc774defa9b7443f20.jpg
2024-02-07 12:03:12,504 DEBUG   HandlerThread:325403 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 12:03:12,560 INFO    wandb-upload_20:325403 [upload_job.py:push():131] Uploaded file /tmp/tmpq_jwxvv9wandb/ynpyaucw-media/images/train_batch0_1_b29e3cdd7aada45ba2d9.jpg
